event_at,removed,observed,censored,entrance,at_risk,Name,hazard,Smooth Haz,Smooth2 Haz
55,1,1,0,0,30,RC Fredericks,0.03333333333333333,0.024599863520802377,0.02300964370450577
56,0,0,0,0,0,RC Fredericks,0.0,0.025477056503258516,0.022903253884445827
57,0,0,0,0,0,RC Fredericks,0.0,0.024127528837941378,0.02285339637260003
58,1,1,0,0,29,RC Fredericks,0.034482758620689655,0.021357445735448302,0.022861248925389505
59,0,0,0,0,0,RC Fredericks,0.0,0.020825813624868822,0.02298584827560206
60,1,1,0,0,28,RC Fredericks,0.03571428571428571,0.020825813624868822,0.023342515758071346
61,2,2,0,0,27,RC Fredericks,0.07407407407407407,0.02178409167293015,0.023501320161791128
62,0,0,0,0,0,RC Fredericks,0.0,0.020189195341191714,0.023370180279420654
63,0,0,0,0,0,RC Fredericks,0.0,0.02117603744645487,0.023486669038030622
64,1,1,0,0,25,RC Fredericks,0.04,0.02117603744645487,0.023669112156223755
65,1,1,0,0,24,RC Fredericks,0.041666666666666664,0.022191734584035665,0.023895374707466777
66,1,0,1,0,23,RC Fredericks,0.0,0.022191734584035665,0.024173132393307428
67,0,0,0,0,0,RC Fredericks,0.0,0.022191734584035665,0.024521917851006877
68,1,1,0,0,22,RC Fredericks,0.045454545454545456,0.026224805767742054,0.025016497156205963
69,0,0,0,0,0,RC Fredericks,0.0,0.029514279451952577,0.02541314423050883
70,1,1,0,0,21,RC Fredericks,0.047619047619047616,0.027634580203832276,0.0258097913048117
71,0,0,0,0,0,RC Fredericks,0.0,0.02373594472624943,0.026024093973208158
72,1,1,0,0,20,RC Fredericks,0.05,0.027244716656073992,0.026322338553801377
73,0,0,0,0,0,RC Fredericks,0.0,0.027244716656073992,0.026430139921098193
74,1,1,0,0,19,RC Fredericks,0.05263157894736842,0.028898851994419855,0.02653794128839501
75,0,0,0,0,0,RC Fredericks,0.0,0.030754452534230918,0.026446491064108995
76,0,0,0,0,0,RC Fredericks,0.0,0.030754452534230918,0.026355040839822978
77,2,2,0,0,18,RC Fredericks,0.1111111111111111,0.030754452534230918,0.026515416352127244
78,1,1,0,0,16,RC Fredericks,0.0625,0.028362108036623267,0.026155737948637788
79,0,0,0,0,0,RC Fredericks,0.0,0.028362108036623267,0.025449799157336705
80,0,0,0,0,0,RC Fredericks,0.0,0.025855842372462867,0.024842791905410364
81,1,1,0,0,15,RC Fredericks,0.06666666666666667,0.025855842372462867,0.02499499261490806
82,0,0,0,0,0,RC Fredericks,0.0,0.023224263425094444,0.02477784891074001
83,1,1,0,0,14,RC Fredericks,0.07142857142857142,0.023224263425094444,0.02490696559438359
84,1,1,0,0,13,RC Fredericks,0.07692307692307693,0.020454180322601368,0.02475115944462789
85,0,0,0,0,0,RC Fredericks,0.0,0.020454180322601368,0.024284606792989948
86,0,0,0,0,0,RC Fredericks,0.0,0.02523886931781668,0.023818054141352008
87,1,0,1,0,12,RC Fredericks,0.0,0.01939091610144241,0.023747227647213077
88,0,0,0,0,0,RC Fredericks,0.0,0.016101442417231885,0.023802314021369286
89,0,0,0,0,0,RC Fredericks,0.0,0.016101442417231885,0.0238574003955255
90,0,0,0,0,0,RC Fredericks,0.0,0.02662775820670557,0.024044395488848045
91,0,0,0,0,0,RC Fredericks,0.0,0.02311898627688101,0.02423139058217059
92,0,0,0,0,0,RC Fredericks,0.0,0.02969793364530206,0.02501857034769997
93,0,0,0,0,0,RC Fredericks,0.0,0.02593853514906146,0.025805750113229352
94,0,0,0,0,0,RC Fredericks,0.0,0.021889952153110043,0.026738723726258365
95,1,1,0,0,11,RC Fredericks,0.09090909090909091,0.021889952153110043,0.02767169733928738
96,0,0,0,0,0,RC Fredericks,0.0,0.029408749145591245,0.028101019479135833
97,0,0,0,0,0,RC Fredericks,0.0,0.029408749145591245,0.028838128630372408
98,0,0,0,0,0,RC Fredericks,0.0,0.029408749145591245,0.0297483679755148
99,2,2,0,0,10,RC Fredericks,0.2,0.029408749145591245,0.03065860732065719
100,0,0,0,0,0,RC Fredericks,0.0,0.029408749145591245,0.030460813424802346
101,1,1,0,0,8,RC Fredericks,0.125,0.03818067897015265,0.030447691735780383
102,0,0,0,0,0,RC Fredericks,0.0,0.03818067897015265,0.02974204927113515
103,0,0,0,0,0,RC Fredericks,0.0,0.03818067897015265,0.029788286505738035
104,0,0,0,0,0,RC Fredericks,0.0,0.03818067897015265,0.030047607055917313
105,1,1,0,0,7,RC Fredericks,0.14285714285714285,0.03339598997493733,0.030306927606096587
106,0,0,0,0,0,RC Fredericks,0.0,0.03339598997493733,0.02977479584127784
107,0,0,0,0,0,RC Fredericks,0.0,0.03339598997493733,0.029242664076459094
108,0,0,0,0,0,RC Fredericks,0.0,0.03339598997493733,0.028710532311640346
109,0,0,0,0,0,RC Fredericks,0.0,0.02286967418546365,0.0281784005468216
110,1,1,0,0,6,RC Fredericks,0.16666666666666666,0.02286967418546365,0.027646268782002853
111,0,0,0,0,0,RC Fredericks,0.0,0.0162907268170426,0.026190775983019752
112,0,0,0,0,0,RC Fredericks,0.0,0.026817042606516284,0.02473528318403665
113,0,0,0,0,0,RC Fredericks,0.0,0.026817042606516284,0.023279790385053546
114,0,0,0,0,0,RC Fredericks,0.0,0.026817042606516284,0.02182429758607044
115,0,0,0,0,0,RC Fredericks,0.0,0.019298245614035082,0.02062063052367762
116,0,0,0,0,0,RC Fredericks,0.0,0.019298245614035082,0.019416963461284794
117,0,0,0,0,0,RC Fredericks,0.0,0.019298245614035082,0.018213296398891972
118,0,0,0,0,0,RC Fredericks,0.0,0.019298245614035082,0.017009629336499146
119,0,0,0,0,0,RC Fredericks,0.0,0.019298245614035082,0.016359978894604936
120,0,0,0,0,0,RC Fredericks,0.0,0.010526315789473677,0.015710328452710726
121,1,1,0,0,5,RC Fredericks,0.2,0.010526315789473677,0.01609945917425142
1,10,10,0,0,131,MA Butcher,0.07633587786259542,0.03011531479652456,0.0282302393924182
2,4,4,0,0,121,MA Butcher,0.03305785123966942,0.029573212511950647,0.028166520432503346
3,0,0,0,0,0,MA Butcher,0.0,0.02916293120922083,0.02803062094776007
4,0,0,0,0,0,MA Butcher,0.0,0.02916293120922083,0.028004996281076045
5,6,6,0,0,117,MA Butcher,0.05128205128205128,0.02899803105910483,0.02809547068559946
6,7,6,1,0,111,MA Butcher,0.05405405405405406,0.028032780093853862,0.027978003515606965
7,5,5,0,0,104,MA Butcher,0.04807692307692308,0.02598349734281673,0.02770328198995291
8,0,0,0,0,0,MA Butcher,0.0,0.026641392079658835,0.027376061956229613
9,4,4,0,0,99,MA Butcher,0.04040404040404041,0.027973837116301074,0.027141178025922745
10,2,2,0,0,95,MA Butcher,0.021052631578947368,0.027601004207583,0.026868297900227472
11,1,1,0,0,93,MA Butcher,0.010752688172043012,0.026390343969200786,0.026607500075719
12,3,3,0,0,92,MA Butcher,0.03260869565217391,0.025391746906178892,0.026396745945818218
13,0,0,0,0,0,MA Butcher,0.0,0.026154523412662493,0.02611725677187227
14,5,4,1,0,89,MA Butcher,0.0449438202247191,0.02770251102876156,0.02583776759792632
15,3,3,0,0,84,MA Butcher,0.03571428571428571,0.025800903863996503,0.02554699070011358
16,1,1,0,0,81,MA Butcher,0.012345679012345678,0.023778322071677866,0.025262400300258565
17,1,1,0,0,80,MA Butcher,0.0125,0.02294575056847818,0.025162271654579058
18,2,2,0,0,79,MA Butcher,0.02531645569620253,0.024700136533390458,0.025050600995972498
19,2,2,0,0,77,MA Butcher,0.025974025974025976,0.02438849012374042,0.024916548841789638
20,4,4,0,0,75,MA Butcher,0.05333333333333334,0.02516015613086349,0.024853284066377036
21,2,1,1,0,71,MA Butcher,0.014084507042253521,0.025568884043835883,0.024770421022680268
22,1,1,0,0,69,MA Butcher,0.014492753623188406,0.023852636904247784,0.024701100464177856
23,2,2,0,0,68,MA Butcher,0.029411764705882353,0.023852636904247784,0.02474935072058457
24,2,1,1,0,66,MA Butcher,0.015151515151515152,0.023473270000662766,0.02470568268399755
25,2,1,1,0,64,MA Butcher,0.015625,0.022625562496608513,0.024865922126430996
26,2,2,0,0,62,MA Butcher,0.03225806451612903,0.02408105307490611,0.02508933069366792
27,2,2,0,0,60,MA Butcher,0.03333333333333333,0.02451964956613418,0.025267201294269563
28,2,2,0,0,58,MA Butcher,0.034482758620689655,0.025426846186826762,0.025260399688038337
29,2,2,0,0,56,MA Butcher,0.03571428571428571,0.02639897347474352,0.02517448041743775
30,1,1,0,0,54,MA Butcher,0.018518518518518517,0.024815946138962208,0.025186451301586917
31,0,0,0,0,0,MA Butcher,0.0,0.024074656294633078,0.025212177452038045
32,0,0,0,0,0,MA Butcher,0.0,0.027071278284390078,0.0253282323993096
33,2,2,0,0,53,MA Butcher,0.03773584905660377,0.026872818333608148,0.02544428734658115
34,1,1,0,0,51,MA Butcher,0.0196078431372549,0.028845453270232,0.025743850093464606
35,2,2,0,0,50,MA Butcher,0.04,0.02802308484917937,0.026132645209195882
36,1,1,0,0,48,MA Butcher,0.020833333333333332,0.02632529197990942,0.026436627904011314
37,2,2,0,0,47,MA Butcher,0.0425531914893617,0.024570906014997142,0.026979441481701956
38,2,2,0,0,45,MA Butcher,0.044444444444444446,0.022756023982329263,0.027356631992127994
39,1,1,0,0,43,MA Butcher,0.023255813953488372,0.025387602929697686,0.027559543103897906
40,0,0,0,0,0,MA Butcher,0.0,0.02605768090240724,0.027781350906599552
41,3,3,0,0,42,MA Butcher,0.07142857142857142,0.02605768090240724,0.028162612360026457
42,1,1,0,0,39,MA Butcher,0.02564102564102564,0.02605768090240724,0.028314206656169683
43,2,2,0,0,38,MA Butcher,0.05263157894736842,0.029164962191448467,0.028537127160187917
44,0,0,0,0,0,MA Butcher,0.0,0.030012669695502717,0.02892594339067922
45,0,0,0,0,0,MA Butcher,0.0,0.029856724276399405,0.02935804216964698
46,0,0,0,0,0,MA Butcher,0.0,0.03483310754225635,0.029879498468050002
47,1,0,1,0,36,MA Butcher,0.0,0.032593465884921534,0.030493290869869457
48,3,3,0,0,35,MA Butcher,0.08571428571428572,0.030254284598371827,0.031202603378671433
49,1,1,0,0,32,MA Butcher,0.03125,0.029030294390293487,0.031535976037849356
50,0,0,0,0,0,MA Butcher,0.0,0.03131862390974429,0.0317475163383528
51,0,0,0,0,0,MA Butcher,0.0,0.02995156991111134,0.03195905663885625
52,3,3,0,0,31,MA Butcher,0.0967741935483871,0.0311083079099546,0.032170596939359704
53,1,1,0,0,28,MA Butcher,0.03571428571428571,0.03623296164956679,0.03211346962593405
54,1,1,0,0,27,MA Butcher,0.037037037037037035,0.03623296164956679,0.03191279458870974
55,3,3,0,0,26,MA Butcher,0.11538461538461539,0.03623296164956679,0.031617731534659736
56,0,0,0,0,0,MA Butcher,0.0,0.03623296164956679,0.030741128598515837
57,0,0,0,0,0,MA Butcher,0.0,0.03623296164956679,0.029982401539073767
58,0,0,0,0,0,MA Butcher,0.0,0.03172168345407807,0.029519919478092762
59,1,1,0,0,23,MA Butcher,0.043478260869565216,0.030076946611972806,0.02912185795437904
60,1,1,0,0,22,MA Butcher,0.045454545454545456,0.030076946611972806,0.028852264052809922
61,1,1,0,0,21,MA Butcher,0.047619047619047616,0.030076946611972806,0.028528707493400033
62,3,3,0,0,20,MA Butcher,0.15,0.0280795432363611,0.02822544458309266
63,0,0,0,0,0,MA Butcher,0.0,0.0261998439882408,0.027236950589536995
64,0,0,0,0,0,MA Butcher,0.0,0.024250526249449376,0.02624845659598133
65,0,0,0,0,0,MA Butcher,0.0,0.018177651755522252,0.025259962602425665
66,0,0,0,0,0,MA Butcher,0.0,0.018177651755522252,0.02450230886741109
67,0,0,0,0,0,MA Butcher,0.0,0.021467125439732778,0.023744655132396517
68,0,0,0,0,0,MA Butcher,0.0,0.021467125439732778,0.02322443709188135
69,0,0,0,0,0,MA Butcher,0.0,0.0261963397799311,0.022790784148319095
70,0,0,0,0,0,MA Butcher,0.0,0.023803995282323444,0.022608956941347114
71,1,1,0,0,17,MA Butcher,0.058823529411764705,0.02534631261411446,0.022427129734375138
72,0,0,0,0,0,MA Butcher,0.0,0.0174515757720092,0.022187482956003875
73,0,0,0,0,0,MA Butcher,0.0,0.0174515757720092,0.022046767717007358
74,0,0,0,0,0,MA Butcher,0.0,0.0174515757720092,0.02200864814847355
75,0,0,0,0,0,MA Butcher,0.0,0.0218375406842899,0.022567161863553637
76,1,1,0,0,16,MA Butcher,0.0625,0.0218375406842899,0.023125675578633723
77,0,0,0,0,0,MA Butcher,0.0,0.0218375406842899,0.023645715917290297
78,2,2,0,0,15,MA Butcher,0.13333333333333333,0.0218375406842899,0.024165756255946868
79,0,0,0,0,0,MA Butcher,0.0,0.02662222967950521,0.024067546163032524
80,1,1,0,0,13,MA Butcher,0.07692307692307693,0.02662222967950521,0.024095248938413315
81,0,0,0,0,0,MA Butcher,0.0,0.023526254447307066,0.023828693801807667
82,0,0,0,0,0,MA Butcher,0.0,0.023526254447307066,0.02397765113057598
83,0,0,0,0,0,MA Butcher,0.0,0.023526254447307066,0.024126608459344293
84,1,1,0,0,12,MA Butcher,0.08333333333333333,0.028789412342043907,0.024275565788112605
85,0,0,0,0,0,MA Butcher,0.0,0.028789412342043907,0.02396284259979874
86,0,0,0,0,0,MA Butcher,0.0,0.031347891874207647,0.02365011941148487
87,0,0,0,0,0,MA Butcher,0.0,0.031347891874207647,0.023337396223171002
88,1,1,0,0,11,MA Butcher,0.09090909090909091,0.024330348014558526,0.02337093342266877
89,0,0,0,0,0,MA Butcher,0.0,0.024330348014558526,0.02329654530648499
90,0,0,0,0,0,MA Butcher,0.0,0.02028176501860711,0.023222157190301206
91,0,0,0,0,0,MA Butcher,0.0,0.02028176501860711,0.023310715138969956
92,0,0,0,0,0,MA Butcher,0.0,0.02028176501860711,0.02339927308763871
93,1,1,0,0,10,MA Butcher,0.1,0.02028176501860711,0.02348783103630746
94,0,0,0,0,0,MA Butcher,0.0,0.015895800106326408,0.0230223723644776
95,1,1,0,0,9,MA Butcher,0.1111111111111111,0.015895800106326408,0.022556913692647736
96,0,0,0,0,0,MA Butcher,0.0,0.015895800106326408,0.021649011191947447
97,0,0,0,0,0,MA Butcher,0.0,0.02247474747474746,0.02074110869124716
98,0,0,0,0,0,MA Butcher,0.0,0.025208855472013354,0.02020255060421262
99,0,0,0,0,0,MA Butcher,0.0,0.025208855472013354,0.020587353551342436
100,0,0,0,0,0,MA Butcher,0.0,0.025208855472013354,0.02118523981404864
101,0,0,0,0,0,MA Butcher,0.0,0.025208855472013354,0.021783126076754845
102,0,0,0,0,0,MA Butcher,0.0,0.025208855472013354,0.022381012339461052
103,0,0,0,0,0,MA Butcher,0.0,0.019945697577276513,0.022978898602167258
104,0,0,0,0,0,MA Butcher,0.0,0.019945697577276513,0.023807625123414552
105,0,0,0,0,0,MA Butcher,0.0,0.014097744360902243,0.02463635164466185
106,1,1,0,0,8,MA Butcher,0.125,0.014097744360902243,0.026157598941532415
107,1,1,0,0,7,MA Butcher,0.14285714285714285,0.014097744360902243,0.027909686496944072
108,0,0,0,0,0,MA Butcher,0.0,0.03164160401002505,0.02912214747394799
109,0,0,0,0,0,MA Butcher,0.0,0.03164160401002505,0.030334608450951903
110,0,0,0,0,0,MA Butcher,0.0,0.03164160401002505,0.03154706942795582
111,0,0,0,0,0,MA Butcher,0.0,0.03164160401002505,0.032759530404959734
112,0,0,0,0,0,MA Butcher,0.0,0.03164160401002505,0.033971991381963655
113,0,0,0,0,0,MA Butcher,0.0,0.03164160401002505,0.03546146066921688
114,0,0,0,0,0,MA Butcher,0.0,0.03164160401002505,0.036950929956470105
115,0,0,0,0,0,MA Butcher,0.0,0.04479949874686715,0.03874818625511144
116,0,0,0,0,0,MA Butcher,0.0,0.05576441102756891,0.04054544255375279
117,2,2,0,0,6,MA Butcher,0.3333333333333333,0.04824561403508771,0.042342698852394126
118,0,0,0,0,0,MA Butcher,0.0,0.04824561403508771,0.04229323308270675
119,0,0,0,0,0,MA Butcher,0.0,0.04824561403508771,0.042243767313019376
120,0,0,0,0,0,MA Butcher,0.0,0.04824561403508771,0.04357934309457854
121,0,0,0,0,0,MA Butcher,0.0,0.04824561403508771,0.044914918876137695
1,10,10,0,0,117,D Elgar,0.08547008547008547,0.03320142766290373,0.029518189108696313
2,2,2,0,0,107,D Elgar,0.018691588785046728,0.03193319684489485,0.02936936901527788
3,3,3,0,0,105,D Elgar,0.02857142857142857,0.030746984112374497,0.029293050136388638
4,0,0,0,0,0,D Elgar,0.0,0.03030533098225151,0.029312926444298965
5,3,3,0,0,102,D Elgar,0.029411764705882353,0.02927261084197988,0.029506945403389412
6,7,7,0,0,99,D Elgar,0.0707070707070707,0.026243706843546797,0.029749551916363158
7,3,3,0,0,92,D Elgar,0.03260869565217391,0.026800982385342464,0.029689143686541897
8,3,3,0,0,89,D Elgar,0.033707865168539325,0.028262970689436034,0.029538368323257812
9,3,3,0,0,86,D Elgar,0.03488372093023256,0.029810317316874196,0.02932637613271368
10,2,2,0,0,83,D Elgar,0.024096385542168676,0.03044598268446283,0.0290683855036169
11,0,0,0,0,0,D Elgar,0.0,0.02761840090951263,0.028735834832028
12,2,1,1,0,81,D Elgar,0.012345679012345678,0.02836025861797868,0.028531590553138243
13,2,2,0,0,79,D Elgar,0.02531645569620253,0.02864062053973222,0.0283555799665076
14,1,1,0,0,77,D Elgar,0.012987012987012988,0.030487342608060936,0.028258598463618452
15,1,1,0,0,76,D Elgar,0.013157894736842105,0.03085323059004799,0.028179995547095365
16,3,3,0,0,75,D Elgar,0.04,0.028124854475375945,0.028224360168614893
17,3,2,1,0,72,D Elgar,0.027777777777777776,0.02744059907985389,0.028196154176861082
18,4,4,0,0,69,D Elgar,0.057971014492753624,0.026719132492036033,0.028152558834537864
19,2,2,0,0,65,D Elgar,0.03076923076923077,0.027031374892056023,0.02786693966835293
20,2,2,0,0,63,D Elgar,0.031746031746031744,0.02688296490271456,0.027608424951458724
21,2,2,0,0,61,D Elgar,0.03278688524590164,0.028052555545989417,0.02748773793471909
22,2,2,0,0,59,D Elgar,0.03389830508474576,0.02740278296639228,0.027237183378625563
23,2,2,0,0,57,D Elgar,0.03508771929824561,0.028462682427357694,0.026957117041294817
24,2,2,0,0,55,D Elgar,0.03636363636363636,0.02777915542804122,0.026482658907297892
25,2,1,1,0,53,D Elgar,0.018867924528301886,0.027086634652417948,0.02588821321645501
26,1,1,0,0,51,D Elgar,0.0196078431372549,0.026265068542020004,0.02538510054957464
27,1,1,0,0,50,D Elgar,0.02,0.027434659185294856,0.024945159002039276
28,2,2,0,0,49,D Elgar,0.04081632653061224,0.024383553159360458,0.02457172963032543
29,2,1,1,0,47,D Elgar,0.02127659574468085,0.025534203063472965,0.02415536692860884
30,1,1,0,0,45,D Elgar,0.022222222222222223,0.025325347591459598,0.023777234860047194
31,0,0,0,0,0,D Elgar,0.0,0.023599722052201618,0.02336832409034674
32,3,2,1,0,44,D Elgar,0.045454545454545456,0.02331936013044808,0.02299361187746719
33,0,0,0,0,0,D Elgar,0.0,0.021472638062119364,0.02253272272111894
34,0,0,0,0,0,D Elgar,0.0,0.01955876246403324,0.022107808669997876
35,1,1,0,0,41,D Elgar,0.024390243902439025,0.018565713804648932,0.021818274620126473
36,2,2,0,0,40,D Elgar,0.05,0.019081709676681956,0.021504417889355133
37,0,0,0,0,0,D Elgar,0.0,0.019623974429473022,0.021093095271644217
38,2,2,0,0,38,D Elgar,0.05263157894736842,0.0191204835594408,0.020948898839402253
39,1,1,0,0,36,D Elgar,0.027777777777777776,0.019698455600043338,0.02059834803839158
40,0,0,0,0,0,D Elgar,0.0,0.020283250921680766,0.020292646201897458
41,1,1,0,0,35,D Elgar,0.02857142857142857,0.020283250921680766,0.020193186891476932
42,0,0,0,0,0,D Elgar,0.0,0.019705788456740987,0.02002933824017521
43,0,0,0,0,0,D Elgar,0.0,0.019705788456740987,0.01996268548720658
44,0,0,0,0,0,D Elgar,0.0,0.021585487704861284,0.020248588765464343
45,1,1,0,0,34,D Elgar,0.029411764705882353,0.020301790657364493,0.02058675776263707
46,1,1,0,0,33,D Elgar,0.030303030303030304,0.019619529448787497,0.020816296049908107
47,1,1,0,0,32,D Elgar,0.03125,0.021643820946763204,0.020933352174835485
48,1,1,0,0,31,D Elgar,0.03225806451612903,0.018873737844270128,0.020990342722285338
49,1,1,0,0,30,D Elgar,0.03333333333333333,0.019517012698071295,0.020927556169215582
50,0,0,0,0,0,D Elgar,0.0,0.02170999515421165,0.02074165481159058
51,1,1,0,0,29,D Elgar,0.034482758620689655,0.020206235755715406,0.020555753453965576
52,0,0,0,0,0,D Elgar,0.0,0.020206235755715406,0.020304724750670675
53,1,1,0,0,28,D Elgar,0.03571428571428571,0.024990924750930718,0.02005369604737577
54,0,0,0,0,0,D Elgar,0.0,0.024990924750930718,0.019604804265331364
55,1,1,0,0,27,D Elgar,0.037037037037037035,0.023442937134831646,0.01922347548578679
56,1,1,0,0,26,D Elgar,0.038461538461538464,0.02184804080309321,0.018775459520441455
57,0,0,0,0,0,D Elgar,0.0,0.020203303960987948,0.01811436023951973
58,1,1,0,0,25,D Elgar,0.04,0.018505511091718,0.01759905480609764
59,1,1,0,0,24,D Elgar,0.041666666666666664,0.01675112512680572,0.016939089477323133
60,0,0,0,0,0,D Elgar,0.0,0.01675112512680572,0.016048283890007536
61,1,0,1,0,23,D Elgar,0.0,0.014936243094137842,0.015236623534191746
62,2,2,0,0,22,D Elgar,0.09090909090909091,0.014936243094137842,0.014424963178375952
63,0,0,0,0,0,D Elgar,0.0,0.013056543846017543,0.013248155504504252
64,0,0,0,0,0,D Elgar,0.0,0.013056543846017543,0.01221714167813219
65,0,0,0,0,0,D Elgar,0.0,0.01110722610722612,0.011267600884186393
66,0,0,0,0,0,D Elgar,0.0,0.00908293460925041,0.010555895508131415
67,0,0,0,0,0,D Elgar,0.0,0.00908293460925041,0.009930755229029347
68,0,0,0,0,0,D Elgar,0.0,0.006977671451355673,0.009394972469362538
69,0,0,0,0,0,D Elgar,0.0,0.004784688995215323,0.008951525813112166
70,0,0,0,0,0,D Elgar,0.0,0.004784688995215323,0.008508079156861794
71,0,0,0,0,0,D Elgar,0.0,0.004784688995215323,0.008333282801499758
72,0,0,0,0,0,D Elgar,0.0,0.0026315789473684336,0.008343158652970594
73,0,0,0,0,0,D Elgar,0.0,0.005401662049861508,0.008451966043816183
74,0,0,0,0,0,D Elgar,0.0,0.005401662049861508,0.00856077343466177
75,0,0,0,0,0,D Elgar,0.0,0.008325638658048643,0.008772176495970067
76,0,0,0,0,0,D Elgar,0.0,0.008325638658048643,0.009090121215066556
77,0,0,0,0,0,D Elgar,0.0,0.008325638658048643,0.009408065934163046
78,0,0,0,0,0,D Elgar,0.0,0.008325638658048643,0.010034677056108764
79,0,0,0,0,0,D Elgar,0.0,0.008325638658048643,0.010776708307325028
80,0,0,0,0,0,D Elgar,0.0,0.01161511234225917,0.01151873955854129
81,1,1,0,0,20,D Elgar,0.05,0.01512388427208373,0.012260770809757552
82,1,1,0,0,19,D Elgar,0.05263157894736842,0.01512388427208373,0.012977619487314788
83,0,0,0,0,0,D Elgar,0.0,0.01512388427208373,0.013402880469872753
84,1,1,0,0,18,D Elgar,0.05555555555555555,0.01512388427208373,0.013828141452430715
85,0,0,0,0,0,D Elgar,0.0,0.01512388427208373,0.01394561542360056
86,0,0,0,0,0,D Elgar,0.0,0.01512388427208373,0.014276172710346795
87,1,0,1,0,17,D Elgar,0.0,0.01888328276832433,0.01460672999709303
88,0,0,0,0,0,D Elgar,0.0,0.01888328276832433,0.014937287283839265
89,1,1,0,0,16,D Elgar,0.0625,0.01888328276832433,0.015267844570585502
90,1,1,0,0,15,D Elgar,0.06666666666666667,0.01888328276832433,0.015252141469520104
91,0,0,0,0,0,D Elgar,0.0,0.01625170382095591,0.014867093954788963
92,0,0,0,0,0,D Elgar,0.0,0.013481620718462834,0.01448204644005782
93,0,0,0,0,0,D Elgar,0.0,0.013481620718462834,0.01409699892532668
94,0,0,0,0,0,D Elgar,0.0,0.0105576441102757,0.013711951410595537
95,0,0,0,0,0,D Elgar,0.0,0.014606227106227119,0.013326903895864396
96,1,1,0,0,14,D Elgar,0.07142857142857142,0.014606227106227119,0.013193682117723534
97,0,0,0,0,0,D Elgar,0.0,0.014606227106227119,0.012664734182083661
98,0,0,0,0,0,D Elgar,0.0,0.014606227106227119,0.012135786246443788
99,0,0,0,0,0,D Elgar,0.0,0.011316753422016592,0.011606838310803915
100,0,0,0,0,0,D Elgar,0.0,0.007807981492192031,0.011077890375164042
101,0,0,0,0,0,D Elgar,0.0,0.007807981492192031,0.010687446594648823
102,0,0,0,0,0,D Elgar,0.0,0.007807981492192031,0.010442796661633238
103,0,0,0,0,0,D Elgar,0.0,0.007807981492192031,0.010198146728617652
104,2,1,1,0,13,D Elgar,0.07692307692307693,0.007807981492192031,0.010415177312684248
105,0,0,0,0,0,D Elgar,0.0,0.012592670487407342,0.010206041265598063
106,0,0,0,0,0,D Elgar,0.0,0.008833271991166741,0.009996905218511879
107,0,0,0,0,0,D Elgar,0.0,0.008833271991166741,0.009787769171425695
108,0,0,0,0,0,D Elgar,0.0,0.008833271991166741,0.009578633124339509
109,0,0,0,0,0,D Elgar,0.0,0.008833271991166741,0.009542627271159142
110,0,0,0,0,0,D Elgar,0.0,0.008833271991166741,0.010383814400434913
111,0,0,0,0,0,D Elgar,0.0,0.008833271991166741,0.011225001529710685
112,0,0,0,0,0,D Elgar,0.0,0.008833271991166741,0.012527869176068636
113,0,0,0,0,0,D Elgar,0.0,0.01468122520754101,0.013830736822426587
114,1,1,0,0,11,D Elgar,0.09090909090909091,0.010632642211589593,0.015133604468784539
115,0,0,0,0,0,D Elgar,0.0,0.010632642211589593,0.015932820641961932
116,0,0,0,0,0,D Elgar,0.0,0.010632642211589593,0.01692989989388883
117,0,0,0,0,0,D Elgar,0.0,0.010632642211589593,0.017926979145815727
118,0,0,0,0,0,D Elgar,0.0,0.010632642211589593,0.018924058397742624
119,1,0,1,0,10,D Elgar,0.0,0.0237905369484317,0.020475154270168137
120,0,0,0,0,0,D Elgar,0.0,0.0237905369484317,0.02202625014259365
121,0,0,0,0,0,D Elgar,0.0,0.032562466772993105,0.023577346015019162
1,6,6,0,0,115,PD Collingwood,0.05217391304347826,0.03351678533444259,0.03178479411576227
2,4,4,0,0,109,PD Collingwood,0.03669724770642202,0.03358812331795559,0.03172420995304635
3,2,2,0,0,105,PD Collingwood,0.01904761904761905,0.03440031422302575,0.031460316938771306
4,5,5,0,0,103,PD Collingwood,0.04854368932038835,0.03319039286791383,0.031132241473081
5,4,4,0,0,98,PD Collingwood,0.04081632653061224,0.03401478185019755,0.030734569468687748
6,6,5,1,0,94,PD Collingwood,0.05319148936170213,0.0319462239305758,0.03011076823143792
7,1,1,0,0,88,PD Collingwood,0.011363636363636364,0.029797996218438306,0.029321573075660072
8,2,2,0,0,87,PD Collingwood,0.022988505747126436,0.030208224578892297,0.02863980870359537
9,2,2,0,0,85,PD Collingwood,0.023529411764705882,0.029991264267666472,0.02783068418888731
10,3,3,0,0,83,PD Collingwood,0.03614457831325301,0.028059830177854784,0.02705139385689373
11,3,3,0,0,80,PD Collingwood,0.0375,0.026908731086252257,0.026388817985555472
12,3,3,0,0,77,PD Collingwood,0.03896103896103896,0.024977296996440572,0.025734029496433063
13,0,0,0,0,0,PD Collingwood,0.0,0.023974790730776414,0.024988787999768846
14,2,2,0,0,74,PD Collingwood,0.02702702702702703,0.022242228134966503,0.024430341378981563
15,1,1,0,0,72,PD Collingwood,0.013888888888888888,0.020094000422829016,0.023818059290778956
16,0,0,0,0,0,PD Collingwood,0.0,0.01902007389041846,0.023276175295606615
