,Name,time,hazard,removed,observed,censored,entrance,at_risk,Smooth Haz,Smooth2 Haz
97,MW Gatting,,0.09090909090909091,1.0,1.0,0.0,0.0,11.0,0.01004784688995216,0.01104020633106504
98,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.01004784688995216,0.010441359194821783
99,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.01004784688995216,0.009842512058578523
100,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.01004784688995216,0.009787788388896405
101,MW Gatting,,0.1,2.0,1.0,1.0,0.0,10.0,0.01004784688995216,0.009733064719214287
102,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.01004784688995216,0.009550491060186333
103,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.01004784688995216,0.009367917401158379
104,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.01004784688995216,0.009581069899629438
105,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.01004784688995216,0.009794222398100494
106,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.01004784688995216,0.01000737489657155
107,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736848,0.010682207912124788
108,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.005263157894736848,0.011357040927678025
109,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0118421052631579,0.012031873943231264
110,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.0118421052631579,0.012706706958784501
111,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421058,0.01338153997433774
112,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421058,0.014056372989890977
113,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.014097744360902262,0.014731206005444215
114,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.014097744360902262,0.015406039020997452
115,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.014097744360902262,0.01608087203655069
116,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.022869674185463665,0.016755705052103928
117,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.022869674185463665,0.017682363804247443
118,MW Gatting,,0.125,1.0,1.0,0.0,0.0,8.0,0.022869674185463665,0.018609022556390957
119,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.022869674185463665,0.01939717715340982
120,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.022869674185463665,0.020185331750428685
121,MW Gatting,,0.0,0.0,0.0,0.0,0.0,0.0,0.022869674185463665,0.021250494657696857
1,DR Martyn,,0.06422018348623854,7.0,7.0,0.0,0.0,109.0,0.027371508695751882,0.025311558804764885
2,DR Martyn,,0.0392156862745098,4.0,4.0,0.0,0.0,102.0,0.02804627252841045,0.025175008083568456
3,DR Martyn,,0.02040816326530612,2.0,2.0,0.0,0.0,98.0,0.028755431790201295,0.024947108810863792
4,DR Martyn,,0.010416666666666666,1.0,1.0,0.0,0.0,96.0,0.02565945655800315,0.02477322929934153
5,DR Martyn,,0.042105263157894736,4.0,4.0,0.0,0.0,95.0,0.025880233218756155,0.024587050921585522
6,DR Martyn,,0.02197802197802198,2.0,2.0,0.0,0.0,91.0,0.02544447575343849,0.024206075764253612
7,DR Martyn,,0.02247191011235955,4.0,2.0,2.0,0.0,89.0,0.023959403423490813,0.02374128505617639
8,DR Martyn,,0.058823529411764705,5.0,5.0,0.0,0.0,85.0,0.023411157809455723,0.02322586511386634
9,DR Martyn,,0.0125,1.0,1.0,0.0,0.0,80.0,0.02384080335188322,0.02252305719697587
10,DR Martyn,,0.0,1.0,0.0,1.0,0.0,79.0,0.021776819863751122,0.02182294741297744
11,DR Martyn,,0.01282051282051282,1.0,1.0,0.0,0.0,78.0,0.019182356161019008,0.021206949464074955
12,DR Martyn,,0.025974025974025976,2.0,2.0,0.0,0.0,77.0,0.019510717170494567,0.02056938951300105
13,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.02010744709053276,0.019923285474435684
14,DR Martyn,,0.02666666666666667,2.0,2.0,0.0,0.0,75.0,0.02042201424612666,0.019544658938552784
15,DR Martyn,,0.0136986301369863,1.0,1.0,0.0,0.0,73.0,0.0182059477641322,0.019189174405588264
16,DR Martyn,,0.013888888888888888,2.0,1.0,1.0,0.0,72.0,0.01704920976528894,0.018818678132191746
17,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01586647765411212,0.018545580248583184
18,DR Martyn,,0.02857142857142857,3.0,2.0,1.0,0.0,70.0,0.015402081369282398,0.018301337397292256
19,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.014744186632440292,0.018075774786976435
20,DR Martyn,,0.014925373134328358,1.0,1.0,0.0,0.0,67.0,0.01566754766660465,0.017958842886562305
21,DR Martyn,,0.045454545454545456,3.0,3.0,0.0,0.0,66.0,0.01593263345800623,0.018063030051721933
22,DR Martyn,,0.031746031746031744,2.0,2.0,0.0,0.0,63.0,0.01647945505745941,0.018024022190192973
23,DR Martyn,,0.01639344262295082,1.0,1.0,0.0,0.0,61.0,0.018465552376228028,0.017931622704239546
24,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.019126027092430296,0.0177772558538007
25,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.0184050465589047,0.017874650086361223
26,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.018770543634928093,0.018032925266229287
27,DR Martyn,,0.05,3.0,3.0,0.0,0.0,60.0,0.018770543634928093,0.018253449504580344
28,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01955511375588265,0.01843093926939342
29,DR Martyn,,0.017543859649122806,1.0,1.0,0.0,0.0,57.0,0.01955511375588265,0.018643055072987663
30,DR Martyn,,0.017857142857142856,1.0,1.0,0.0,0.0,56.0,0.021161912299051972,0.018832842089127007
31,DR Martyn,,0.03636363636363636,2.0,2.0,0.0,0.0,55.0,0.018769567801444315,0.018959211451820994
32,DR Martyn,,0.03773584905660377,2.0,2.0,0.0,0.0,53.0,0.01835185685741758,0.018956070435697126
33,DR Martyn,,0.0392156862745098,2.0,2.0,0.0,0.0,51.0,0.01748904408778859,0.018743866543913402
34,DR Martyn,,0.0,1.0,0.0,1.0,0.0,49.0,0.02005643818278217,0.01838827011505945
35,DR Martyn,,0.020833333333333332,2.0,1.0,1.0,0.0,48.0,0.02005643818278217,0.018301460288616355
36,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.02005643818278217,0.018221645621522987
37,DR Martyn,,0.043478260869565216,2.0,2.0,0.0,0.0,46.0,0.01877438690073089,0.018141830954429623
38,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01877438690073089,0.01798684982426783
39,DR Martyn,,0.045454545454545456,2.0,2.0,0.0,0.0,44.0,0.019273500973252165,0.017831868694106037
40,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.018333651349192015,0.017555763870707036
41,DR Martyn,,0.023809523809523808,1.0,1.0,0.0,0.0,42.0,0.01641977575110589,0.01740557191560317
42,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01443367843233727,0.017303746490860295
43,DR Martyn,,0.04878048780487805,2.0,2.0,0.0,0.0,41.0,0.012369694944205176,0.017342852371501467
44,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.016755659856485878,0.017111706242143313
45,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01725406496015414,0.01688056011278516
46,DR Martyn,,0.02564102564102564,1.0,1.0,0.0,0.0,39.0,0.01725406496015414,0.016649413983427005
47,DR Martyn,,0.0,1.0,0.0,1.0,0.0,38.0,0.0166104722828086,0.016513648004850664
48,DR Martyn,,0.02702702702702703,1.0,1.0,0.0,0.0,37.0,0.0166104722828086,0.01648442368406252
49,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01591592065447089,0.01635406309068454
50,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01591592065447089,0.016504008525535022
51,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.016417173787302973,0.016754684255021617
52,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01823205581997085,0.01710989142233814
53,DR Martyn,,0.08333333333333333,3.0,3.0,0.0,0.0,36.0,0.01566466172497727,0.017705638018722686
54,DR Martyn,,0.030303030303030304,1.0,1.0,0.0,0.0,33.0,0.01566466172497727,0.01797820825314971
55,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01566466172497727,0.018140604727818487
56,DR Martyn,,0.03125,1.0,1.0,0.0,0.0,32.0,0.01619483330778043,0.018303001202487262
57,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.018219124805756135,0.018558499726510424
58,DR Martyn,,0.03225806451612903,1.0,1.0,0.0,0.0,31.0,0.016796649699070503,0.01881399825053359
59,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.021182614611351205,0.019016694603981373
60,DR Martyn,,0.03333333333333333,1.0,1.0,0.0,0.0,30.0,0.021182614611351205,0.019219390957429153
61,DR Martyn,,0.034482758620689655,1.0,1.0,0.0,0.0,29.0,0.021182614611351205,0.019457262969321293
62,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.023688880275511606,0.019504094767248393
63,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.021934494310599323,0.019686052570175153
64,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.020339597978860886,0.019868010373101916
65,DR Martyn,,0.03571428571428571,2.0,1.0,1.0,0.0,28.0,0.020339597978860886,0.020049968176028676
66,DR Martyn,,0.038461538461538464,1.0,1.0,0.0,0.0,26.0,0.021464944239248697,0.02010509067206473
67,DR Martyn,,0.0,1.0,0.0,1.0,0.0,25.0,0.021464944239248697,0.01994712985252439
68,DR Martyn,,0.08333333333333333,3.0,2.0,1.0,0.0,24.0,0.019767151369978746,0.01986403614386224
69,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.019767151369978746,0.01931926191811792
70,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.0209367420132536,0.018774487692373595
71,DR Martyn,,0.047619047619047616,1.0,1.0,0.0,0.0,21.0,0.019121859980585725,0.01822971346662927
72,DR Martyn,,0.05,1.0,1.0,0.0,0.0,20.0,0.019121859980585725,0.017421121802552276
73,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.019121859980585725,0.01656636208676706
74,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.019121859980585725,0.015795544283178604
75,DR Martyn,,0.05263157894736842,1.0,1.0,0.0,0.0,19.0,0.017242160732465425,0.015024726479590148
76,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.015217869234489714,0.014048886077955326
77,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.015217869234489714,0.013073045676320507
78,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.010831904322209015,0.012359692988026763
79,DR Martyn,,0.05555555555555555,1.0,1.0,0.0,0.0,18.0,0.010831904322209015,0.011646340299733021
80,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.010831904322209015,0.011086881117133338
81,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.008325638658048614,0.010622942041516176
82,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.005694059710680192,0.010159002965899014
83,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.005694059710680192,0.00969506389028185
84,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.005694059710680192,0.009461965073205778
85,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.0029239766081871174,0.009327797795504458
86,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.0029239766081871174,0.009300172175591332
87,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.006213450292397644,0.009524372292268487
88,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.006213450292397644,0.010256420977736038
89,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01030701754385963,0.01098846966320359
90,DR Martyn,,0.0,1.0,0.0,1.0,0.0,17.0,0.01030701754385963,0.01172051834867114
91,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01030701754385963,0.012584475753305027
92,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.01030701754385963,0.01358693731306357
93,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.014692982456140334,0.014897185884210231
94,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.014692982456140334,0.016207434455356894
95,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.014692982456140334,0.01766347687400319
96,DR Martyn,,0.0625,1.0,1.0,0.0,0.0,16.0,0.019477671451355646,0.01911951929264949
97,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.024740829346092487,0.020575561711295785
98,DR Martyn,,0.13333333333333333,2.0,2.0,0.0,0.0,15.0,0.024740829346092487,0.02203160412994208
99,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.024740829346092487,0.02290285122695095
100,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.024740829346092487,0.024169824481458827
101,DR Martyn,,0.0,1.0,0.0,1.0,0.0,13.0,0.024740829346092487,0.025898478253048883
102,DR Martyn,,0.08333333333333333,1.0,1.0,0.0,0.0,12.0,0.03058878256246676,0.02762713202463894
103,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.03058878256246676,0.028894105279146813
104,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.03058878256246676,0.03016107853365469
105,DR Martyn,,0.09090909090909091,1.0,1.0,0.0,0.0,11.0,0.03058878256246676,0.03142805178816257
106,DR Martyn,,0.1,1.0,1.0,0.0,0.0,10.0,0.033878256246677285,0.03219137356948989
107,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.033878256246677285,0.0324006787303186
108,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.026860712387028165,0.03260998389114731
109,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.034379509379509364,0.032819289051976015
110,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.04315143920407077,0.03302859421280473
111,DR Martyn,,0.1111111111111111,1.0,1.0,0.0,0.0,9.0,0.04315143920407077,0.03323789937363344
112,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.03876547429179006,0.032831630511685896
113,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.03876547429179006,0.03242536164973836
114,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.03876547429179006,0.032019092787790825
115,DR Martyn,,0.125,1.0,1.0,0.0,0.0,8.0,0.03398078529657475,0.03161282392584329
116,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.02871762740183791,0.031379685257801576
117,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.02871762740183791,0.031146546589759863
118,DR Martyn,,0.14285714285714285,1.0,1.0,0.0,0.0,7.0,0.02871762740183791,0.03128275233538389
119,DR Martyn,,0.16666666666666666,1.0,1.0,0.0,0.0,6.0,0.02871762740183791,0.030627505766009897
120,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.02871762740183791,0.029048898162471547
121,DR Martyn,,0.0,0.0,0.0,0.0,0.0,0.0,0.02286967418546364,0.027470290558933196
1,Tamim Iqbal,,0.06956521739130435,8.0,8.0,0.0,0.0,115.0,0.027521075639122462,0.025852479822696978
2,Tamim Iqbal,,0.009345794392523364,1.0,1.0,0.0,0.0,107.0,0.02577480646320845,0.025741251421906336
3,Tamim Iqbal,,0.02830188679245283,3.0,3.0,0.0,0.0,106.0,0.02581657755761112,0.025783303866658426
4,Tamim Iqbal,,0.019417475728155338,2.0,2.0,0.0,0.0,103.0,0.02530652820689016,0.025789475480568102
5,Tamim Iqbal,,0.039603960396039604,4.0,4.0,0.0,0.0,101.0,0.024828555901971146,0.025688071051662514
6,Tamim Iqbal,,0.030927835051546393,3.0,3.0,0.0,0.0,97.0,0.0264496380077702,0.025476599485411904
7,Tamim Iqbal,,0.02127659574468085,2.0,2.0,0.0,0.0,94.0,0.02644278136642739,0.025354132876155105
8,Tamim Iqbal,,0.021739130434782608,2.0,2.0,0.0,0.0,92.0,0.025420808959682375,0.025239907994862823
9,Tamim Iqbal,,0.011111111111111112,1.0,1.0,0.0,0.0,90.0,0.025393224274699477,0.025038619213020728
10,Tamim Iqbal,,0.0449438202247191,4.0,4.0,0.0,0.0,89.0,0.02640509975779975,0.0248087502086926
11,Tamim Iqbal,,0.011764705882352941,1.0,1.0,0.0,0.0,85.0,0.024291760142777542,0.024410234236894267
12,Tamim Iqbal,,0.011904761904761904,1.0,1.0,0.0,0.0,84.0,0.026192220724989234,0.02407103795612091
13,Tamim Iqbal,,0.012048192771084338,1.0,1.0,0.0,0.0,83.0,0.025538069623966236,0.023745263966069737
14,Tamim Iqbal,,0.012195121951219513,1.0,1.0,0.0,0.0,82.0,0.02451609721722122,0.023561357492539462
15,Tamim Iqbal,,0.06172839506172839,5.0,5.0,0.0,0.0,81.0,0.022431678249008612,0.023421091673775235
16,Tamim Iqbal,,0.039473684210526314,3.0,3.0,0.0,0.0,76.0,0.022501690326091908,0.023077783788969065
17,Tamim Iqbal,,0.0,1.0,0.0,1.0,0.0,73.0,0.023136255462336778,0.022679806749349156
18,Tamim Iqbal,,0.027777777777777776,2.0,2.0,0.0,0.0,72.0,0.021992090702611378,0.022335617731136886
19,Tamim Iqbal,,0.02857142857142857,2.0,2.0,0.0,0.0,70.0,0.02140729538097395,0.021915933785602998
20,Tamim Iqbal,,0.029411764705882353,2.0,2.0,0.0,0.0,68.0,0.01994927217495425,0.021474651328295336
21,Tamim Iqbal,,0.045454545454545456,3.0,3.0,0.0,0.0,66.0,0.01933007712851462,0.021063124239352044
22,Tamim Iqbal,,0.015873015873015872,1.0,1.0,0.0,0.0,63.0,0.01962687174663888,0.02048337010557985
23,Tamim Iqbal,,0.0,0.0,0.0,0.0,0.0,0.0,0.021812305209814892,0.019953013342420133
24,Tamim Iqbal,,0.0,0.0,0.0,0.0,0.0,0.0,0.022163505345450803,0.019596882996428613
25,Tamim Iqbal,,0.03225806451612903,2.0,2.0,0.0,0.0,62.0,0.019926788196452952,0.019413415346069534
26,Tamim Iqbal,,0.03333333333333333,2.0,2.0,0.0,0.0,60.0,0.018881217613649193,0.0192013258673802
27,Tamim Iqbal,,0.0,0.0,0.0,0.0,0.0,0.0,0.018881217613649193,0.01886350212020891
28,Tamim Iqbal,,0.0,0.0,0.0,0.0,0.0,0.0,0.017419229309555626,0.018585897570917904
29,Tamim Iqbal,,0.017241379310344827,1.0,1.0,0.0,0.0,58.0,0.01802073306895412,0.018405026082348876
30,Tamim Iqbal,,0.0,0.0,0.0,0.0,0.0,0.0,0.01647274545285505,0.01838825860876297
31,Tamim Iqbal,,0.017543859649122806,1.0,1.0,0.0,0.0,57.0,0.015176892183317567,0.01847510812000637
32,Tamim Iqbal,,0.05357142857142857,3.0,3.0,0.0,0.0,56.0,0.015461291123931511,0.018643532760207897
33,Tamim Iqbal,,0.018867924528301886,1.0,1.0,0.0,0.0,53.0,0.01774962064338231,0.01854853727749593
34,Tamim Iqbal,,0.019230769230769232,1.0,1.0,0.0,0.0,52.0,0.018945792892186137,0.01838279185820395
